snr,cqi,ele_angle,mcs
-4.2838174795847745,6.0,30.0,6
-4.2838174795847745,6.0,35.0,6
-4.2838174795847745,6.0,40.0,6
-4.2838174795847745,6.0,45.0,6
-4.2838174795847745,6.0,50.0,7
-4.2838174795847745,6.0,55.0,7
-4.2838174795847745,6.0,60.0,7
-4.2838174795847745,6.0,65.0,7
-4.2838174795847745,6.0,70.0,7
-4.2838174795847745,7.0,0.0,5
-4.2838174795847745,7.0,5.0,5
-4.2838174795847745,7.0,10.0,6
-4.2838174795847745,7.0,15.0,6
-4.2838174795847745,7.0,20.0,6
-4.2838174795847745,7.0,25.0,6
-4.2838174795847745,7.0,30.0,6
-4.2838174795847745,7.0,35.0,6
-4.2838174795847745,7.0,40.0,6
-4.2838174795847745,7.0,45.0,7
-4.2838174795847745,7.0,50.0,7
-4.2838174795847745,7.0,55.0,7
-4.2838174795847745,7.0,60.0,7
-4.2838174795847745,7.0,65.0,7
-4.2838174795847745,7.0,70.0,7
-4.2838174795847745,8.0,0.0,6
-4.2838174795847745,8.0,5.0,6
-4.2838174795847745,8.0,10.0,6
-4.2838174795847745,8.0,15.0,6
-4.2838174795847745,8.0,20.0,6
-4.2838174795847745,8.0,25.0,6
-4.2838174795847745,8.0,30.0,6
-4.2838174795847745,8.0,35.0,7
-4.2838174795847745,8.0,40.0,7
-4.2838174795847745,8.0,45.0,7
-4.2838174795847745,8.0,50.0,7
-4.2838174795847745,8.0,55.0,7
-4.2838174795847745,8.0,60.0,8
-4.2838174795847745,8.0,65.0,8
-4.2838174795847745,8.0,70.0,8
-4.2838174795847745,9.0,0.0,6
-4.2838174795847745,9.0,5.0,6
-4.2838174795847745,9.0,10.0,6
-4.2838174795847745,9.0,15.0,6
-4.2838174795847745,9.0,20.0,6
-4.2838174795847745,9.0,25.0,7
-4.2838174795847745,9.0,30.0,7
-4.2838174795847745,9.0,35.0,7
-4.2838174795847745,9.0,40.0,7
-4.2838174795847745,9.0,45.0,7
-4.2838174795847745,9.0,50.0,7
-4.2838174795847745,9.0,55.0,8
-4.2838174795847745,9.0,60.0,8
-4.2838174795847745,9.0,65.0,8
-4.2838174795847745,9.0,70.0,8
-4.2838174795847745,10.0,0.0,6
-4.2838174795847745,10.0,5.0,6
-4.2838174795847745,10.0,10.0,6
-4.2838174795847745,10.0,15.0,6
-4.2838174795847745,10.0,20.0,7
-4.2838174795847745,10.0,25.0,7
-4.2838174795847745,10.0,30.0,7
-4.2838174795847745,10.0,35.0,7
-4.2838174795847745,10.0,40.0,8
-4.2838174795847745,10.0,45.0,8
-4.2838174795847745,10.0,50.0,8
-4.2838174795847745,10.0,55.0,8
-4.2838174795847745,10.0,60.0,8
-4.2838174795847745,10.0,65.0,8
-4.2838174795847745,10.0,70.0,9
-4.083817479584775,0.0,0.0,4
-4.083817479584775,0.0,5.0,4
-4.083817479584775,0.0,10.0,4
-4.083817479584775,0.0,15.0,4
-4.083817479584775,0.0,20.0,5
-4.083817479584775,0.0,25.0,5
-4.083817479584775,0.0,30.0,5
-4.083817479584775,0.0,35.0,5
-4.083817479584775,0.0,40.0,6
-4.083817479584775,0.0,45.0,6
-4.083817479584775,0.0,50.0,6
-4.083817479584775,0.0,55.0,7
-4.083817479584775,0.0,60.0,7
-4.083817479584775,0.0,65.0,7
-4.083817479584775,0.0,70.0,8
-4.083817479584775,1.0,0.0,3
-4.083817479584775,1.0,5.0,3
-4.083817479584775,1.0,10.0,4
-4.083817479584775,1.0,15.0,4
-4.083817479584775,1.0,20.0,4
-4.083817479584775,1.0,25.0,4
-4.083817479584775,1.0,30.0,5
-4.083817479584775,1.0,35.0,5
-4.083817479584775,1.0,40.0,5
-4.083817479584775,1.0,45.0,5
-4.083817479584775,1.0,50.0,5
-4.083817479584775,1.0,55.0,6
-4.083817479584775,1.0,60.0,6
-4.083817479584775,1.0,65.0,7
-4.083817479584775,1.0,70.0,8
-4.083817479584775,2.0,0.0,3
-4.083817479584775,2.0,5.0,4
-4.083817479584775,2.0,10.0,4
-4.083817479584775,2.0,15.0,4
-4.083817479584775,2.0,20.0,4
-4.083817479584775,2.0,25.0,4
-4.083817479584775,2.0,30.0,4
-4.083817479584775,2.0,35.0,5
-4.083817479584775,2.0,40.0,5
-4.083817479584775,2.0,45.0,5
-4.083817479584775,2.0,50.0,5
-4.083817479584775,2.0,55.0,5
-4.083817479584775,2.0,60.0,6
-4.083817479584775,2.0,65.0,7
-4.083817479584775,2.0,70.0,8
-4.083817479584775,3.0,0.0,4
-4.083817479584775,3.0,5.0,4
-4.083817479584775,3.0,10.0,4
-4.083817479584775,3.0,15.0,4
-4.083817479584775,3.0,20.0,4
-4.083817479584775,3.0,25.0,4
-4.083817479584775,3.0,30.0,5
-4.083817479584775,3.0,35.0,5
-4.083817479584775,3.0,40.0,5
-4.083817479584775,3.0,45.0,5
-4.083817479584775,3.0,50.0,5
-4.083817479584775,3.0,55.0,6
-4.083817479584775,3.0,60.0,6
-4.083817479584775,3.0,65.0,7
-4.083817479584775,3.0,70.0,8
-4.083817479584775,4.0,0.0,4
-4.083817479584775,4.0,5.0,4
-4.083817479584775,4.0,10.0,5
-4.083817479584775,4.0,15.0,5
-4.083817479584775,4.0,20.0,5
-4.083817479584775,4.0,25.0,5
-4.083817479584775,4.0,30.0,5
-4.083817479584775,4.0,35.0,5
-4.083817479584775,4.0,40.0,5
-4.083817479584775,4.0,45.0,5
-4.083817479584775,4.0,50.0,6
-4.083817479584775,4.0,55.0,6
-4.083817479584775,4.0,60.0,6
-4.083817479584775,4.0,65.0,7
-4.083817479584775,4.0,70.0,7
-4.083817479584775,5.0,0.0,5
-4.083817479584775,5.0,5.0,5
-4.083817479584775,5.0,10.0,5
-4.083817479584775,5.0,15.0,5
-4.083817479584775,5.0,20.0,5
-4.083817479584775,5.0,25.0,5
-4.083817479584775,5.0,30.0,5
-4.083817479584775,5.0,35.0,5
-4.083817479584775,5.0,40.0,6
-4.083817479584775,5.0,45.0,6
-4.083817479584775,5.0,50.0,6
-4.083817479584775,5.0,55.0,6
-4.083817479584775,5.0,60.0,7
-4.083817479584775,5.0,65.0,7
-4.083817479584775,5.0,70.0,7
-4.083817479584775,6.0,0.0,5
-4.083817479584775,6.0,5.0,5
-4.083817479584775,6.0,10.0,5
-4.083817479584775,6.0,15.0,5
-4.083817479584775,6.0,20.0,5
-4.083817479584775,6.0,25.0,6
-4.083817479584775,6.0,30.0,6
-4.083817479584775,6.0,35.0,6
-4.083817479584775,6.0,40.0,6
-4.083817479584775,6.0,45.0,6
-4.083817479584775,6.0,50.0,7
-4.083817479584775,6.0,55.0,7
-4.083817479584775,6.0,60.0,7
-4.083817479584775,6.0,65.0,7
-4.083817479584775,6.0,70.0,7
-4.083817479584775,7.0,0.0,5
-4.083817479584775,7.0,5.0,5
-4.083817479584775,7.0,10.0,6
-4.083817479584775,7.0,15.0,6
-4.083817479584775,7.0,20.0,6
-4.083817479584775,7.0,25.0,6
-4.083817479584775,7.0,30.0,6
-4.083817479584775,7.0,35.0,6
-4.083817479584775,7.0,40.0,7
-4.083817479584775,7.0,45.0,7
-4.083817479584775,7.0,50.0,7
-4.083817479584775,7.0,55.0,7
-4.083817479584775,7.0,60.0,7
-4.083817479584775,7.0,65.0,7
-4.083817479584775,7.0,70.0,7
-4.083817479584775,8.0,0.0,6
-4.083817479584775,8.0,5.0,6
-4.083817479584775,8.0,10.0,6
-4.083817479584775,8.0,15.0,6
-4.083817479584775,8.0,20.0,6
-4.083817479584775,8.0,25.0,6
-4.083817479584775,8.0,30.0,7
-4.083817479584775,8.0,35.0,7
-4.083817479584775,8.0,40.0,7
-4.083817479584775,8.0,45.0,7
-4.083817479584775,8.0,50.0,7
-4.083817479584775,8.0,55.0,7
-4.083817479584775,8.0,60.0,7
-4.083817479584775,8.0,65.0,8
-4.083817479584775,8.0,70.0,8
-4.083817479584775,9.0,0.0,6
-4.083817479584775,9.0,5.0,6
-4.083817479584775,9.0,10.0,6
-4.083817479584775,9.0,15.0,6
-4.083817479584775,9.0,20.0,6
-4.083817479584775,9.0,25.0,7
-4.083817479584775,9.0,30.0,7
-4.083817479584775,9.0,35.0,7
-4.083817479584775,9.0,40.0,7
-4.083817479584775,9.0,45.0,7
-4.083817479584775,9.0,50.0,7
-4.083817479584775,9.0,55.0,8
-4.083817479584775,9.0,60.0,8
-4.083817479584775,9.0,65.0,8
-4.083817479584775,9.0,70.0,9
-4.083817479584775,10.0,0.0,6
-4.083817479584775,10.0,5.0,6
-4.083817479584775,10.0,10.0,6
-4.083817479584775,10.0,15.0,6
-4.083817479584775,10.0,20.0,7
-4.083817479584775,10.0,25.0,7
-4.083817479584775,10.0,30.0,7
-4.083817479584775,10.0,35.0,7
-4.083817479584775,10.0,40.0,8
-4.083817479584775,10.0,45.0,8
-4.083817479584775,10.0,50.0,8
-4.083817479584775,10.0,55.0,8
-4.083817479584775,10.0,60.0,8
-4.083817479584775,10.0,65.0,8
-4.083817479584775,10.0,70.0,9
-3.883817479584776,0.0,0.0,4
-3.883817479584776,0.0,5.0,4
-3.883817479584776,0.0,10.0,4
-3.883817479584776,0.0,15.0,4
-3.883817479584776,0.0,20.0,5
-3.883817479584776,0.0,25.0,5
-3.883817479584776,0.0,30.0,5
-3.883817479584776,0.0,35.0,6
-3.883817479584776,0.0,40.0,6
-3.883817479584776,0.0,45.0,6
-3.883817479584776,0.0,50.0,6
-3.883817479584776,0.0,55.0,7
-3.883817479584776,0.0,60.0,7
-3.883817479584776,0.0,65.0,8
-3.883817479584776,0.0,70.0,8
-3.883817479584776,1.0,0.0,4
-3.883817479584776,1.0,5.0,4
-3.883817479584776,1.0,10.0,4
-3.883817479584776,1.0,15.0,4
-3.883817479584776,1.0,20.0,4
-3.883817479584776,1.0,25.0,4
-3.883817479584776,1.0,30.0,5
-3.883817479584776,1.0,35.0,5
-3.883817479584776,1.0,40.0,5
-3.883817479584776,1.0,45.0,5
-3.883817479584776,1.0,50.0,6
-3.883817479584776,1.0,55.0,6
-3.883817479584776,1.0,60.0,6
-3.883817479584776,1.0,65.0,7
-3.883817479584776,1.0,70.0,8
-3.883817479584776,2.0,0.0,3
-3.883817479584776,2.0,5.0,4
-3.883817479584776,2.0,10.0,4
-3.883817479584776,2.0,15.0,4
-3.883817479584776,2.0,20.0,4
-3.883817479584776,2.0,25.0,4
-3.883817479584776,2.0,30.0,4
-3.883817479584776,2.0,35.0,5
-3.883817479584776,2.0,40.0,5
-3.883817479584776,2.0,45.0,5
-3.883817479584776,2.0,50.0,5
-3.883817479584776,2.0,55.0,6
-3.883817479584776,2.0,60.0,6
-3.883817479584776,2.0,65.0,7
-3.883817479584776,2.0,70.0,8
-3.883817479584776,3.0,0.0,4
-3.883817479584776,3.0,5.0,4
-3.883817479584776,3.0,10.0,4
-3.883817479584776,3.0,15.0,4
-3.883817479584776,3.0,20.0,4
-3.883817479584776,3.0,25.0,4
-3.883817479584776,3.0,30.0,5
-3.883817479584776,3.0,35.0,5
-3.883817479584776,3.0,40.0,5
-3.883817479584776,3.0,45.0,5
-3.883817479584776,3.0,50.0,5
-3.883817479584776,3.0,55.0,6
-3.883817479584776,3.0,60.0,6
-3.883817479584776,3.0,65.0,7
-3.883817479584776,3.0,70.0,8
-3.883817479584776,4.0,0.0,4
-3.883817479584776,4.0,5.0,4
-3.883817479584776,4.0,10.0,5
-3.883817479584776,4.0,15.0,5
-3.883817479584776,4.0,20.0,5
-3.883817479584776,4.0,25.0,5
-3.883817479584776,4.0,30.0,5
-3.883817479584776,4.0,35.0,5
-3.883817479584776,4.0,40.0,5
-3.883817479584776,4.0,45.0,5
-3.883817479584776,4.0,50.0,6
-3.883817479584776,4.0,55.0,6
-3.883817479584776,4.0,60.0,7
-3.883817479584776,4.0,65.0,7
-3.883817479584776,4.0,70.0,7
-3.883817479584776,5.0,0.0,5
-3.883817479584776,5.0,5.0,5
-3.883817479584776,5.0,10.0,5
-3.883817479584776,5.0,15.0,5
-3.883817479584776,5.0,20.0,5
-3.883817479584776,5.0,25.0,5
-3.883817479584776,5.0,30.0,5
-3.883817479584776,5.0,35.0,5
-3.883817479584776,5.0,40.0,6
-3.883817479584776,5.0,45.0,6
-3.883817479584776,5.0,50.0,6
-3.883817479584776,5.0,55.0,7
-3.883817479584776,5.0,60.0,7
-3.883817479584776,5.0,65.0,7
-3.883817479584776,5.0,70.0,7
-3.883817479584776,6.0,0.0,5
-3.883817479584776,6.0,5.0,5
-3.883817479584776,6.0,10.0,5
-3.883817479584776,6.0,15.0,5
-3.883817479584776,6.0,20.0,5
-3.883817479584776,6.0,25.0,6
-3.883817479584776,6.0,30.0,6
-3.883817479584776,6.0,35.0,6
-3.883817479584776,6.0,40.0,6
-3.883817479584776,6.0,45.0,6
-3.883817479584776,6.0,50.0,7
-3.883817479584776,6.0,55.0,7
-3.883817479584776,6.0,60.0,7
-3.883817479584776,6.0,65.0,7
-3.883817479584776,6.0,70.0,7
-3.883817479584776,7.0,0.0,5
-3.883817479584776,7.0,5.0,5
-3.883817479584776,7.0,10.0,6
-3.883817479584776,7.0,15.0,6
-3.883817479584776,7.0,20.0,6
-3.883817479584776,7.0,25.0,6
-3.883817479584776,7.0,30.0,6
-3.883817479584776,7.0,35.0,6
-3.883817479584776,7.0,40.0,7
-3.883817479584776,7.0,45.0,7
-3.883817479584776,7.0,50.0,7
-3.883817479584776,7.0,55.0,7
-3.883817479584776,7.0,60.0,7
-3.883817479584776,7.0,65.0,7
-3.883817479584776,7.0,70.0,8
-3.883817479584776,8.0,0.0,6
-3.883817479584776,8.0,5.0,6
-3.883817479584776,8.0,10.0,6
-3.883817479584776,8.0,15.0,6
-3.883817479584776,8.0,20.0,6
-3.883817479584776,8.0,25.0,6
-3.883817479584776,8.0,30.0,7
-3.883817479584776,8.0,35.0,7
-3.883817479584776,8.0,40.0,7
-3.883817479584776,8.0,45.0,7
-3.883817479584776,8.0,50.0,7
-3.883817479584776,8.0,55.0,7
-3.883817479584776,8.0,60.0,7
-3.883817479584776,8.0,65.0,8
-3.883817479584776,8.0,70.0,8
-3.883817479584776,9.0,0.0,6
-3.883817479584776,9.0,5.0,6
-3.883817479584776,9.0,10.0,6
-3.883817479584776,9.0,15.0,6
-3.883817479584776,9.0,20.0,6
-3.883817479584776,9.0,25.0,7
-3.883817479584776,9.0,30.0,7
-3.883817479584776,9.0,35.0,7
-3.883817479584776,9.0,40.0,7
-3.883817479584776,9.0,45.0,7
-3.883817479584776,9.0,50.0,7
-3.883817479584776,9.0,55.0,8
-3.883817479584776,9.0,60.0,8
-3.883817479584776,9.0,65.0,8
-3.883817479584776,9.0,70.0,9
-3.883817479584776,10.0,0.0,6
-3.883817479584776,10.0,5.0,6
-3.883817479584776,10.0,10.0,6
-3.883817479584776,10.0,15.0,7
-3.883817479584776,10.0,20.0,7
-3.883817479584776,10.0,25.0,7
-3.883817479584776,10.0,30.0,7
-3.883817479584776,10.0,35.0,7
-3.883817479584776,10.0,40.0,8
-3.883817479584776,10.0,45.0,8
-3.883817479584776,10.0,50.0,8
-3.883817479584776,10.0,55.0,8
-3.883817479584776,10.0,60.0,8
-3.883817479584776,10.0,65.0,8
-3.883817479584776,10.0,70.0,9
-3.6838174795847767,0.0,0.0,4
-3.6838174795847767,0.0,5.0,4
-3.6838174795847767,0.0,10.0,4
-3.6838174795847767,0.0,15.0,5
-3.6838174795847767,0.0,20.0,5
-3.6838174795847767,0.0,25.0,5
-3.6838174795847767,0.0,30.0,5
-3.6838174795847767,0.0,35.0,6
-3.6838174795847767,0.0,40.0,6
-3.6838174795847767,0.0,45.0,6
-3.6838174795847767,0.0,50.0,7
-3.6838174795847767,0.0,55.0,7
-3.6838174795847767,0.0,60.0,7
-3.6838174795847767,0.0,65.0,8
-3.6838174795847767,0.0,70.0,8
-3.6838174795847767,1.0,0.0,4
-3.6838174795847767,1.0,5.0,4
-3.6838174795847767,1.0,10.0,4
-3.6838174795847767,1.0,15.0,4
-3.6838174795847767,1.0,20.0,4
-3.6838174795847767,1.0,25.0,4
-3.6838174795847767,1.0,30.0,5
-3.6838174795847767,1.0,35.0,5
-3.6838174795847767,1.0,40.0,5
-3.6838174795847767,1.0,45.0,5
-3.6838174795847767,1.0,50.0,6
-3.6838174795847767,1.0,55.0,6
-3.6838174795847767,1.0,60.0,7
-3.6838174795847767,1.0,65.0,7
-3.6838174795847767,1.0,70.0,8
-3.6838174795847767,2.0,0.0,4
-3.6838174795847767,2.0,5.0,4
-3.6838174795847767,2.0,10.0,4
-3.6838174795847767,2.0,15.0,4
-3.6838174795847767,2.0,20.0,4
-3.6838174795847767,2.0,25.0,4
-3.6838174795847767,2.0,30.0,4
-3.6838174795847767,2.0,35.0,5
-3.6838174795847767,2.0,40.0,5
-3.6838174795847767,2.0,45.0,5
-3.6838174795847767,2.0,50.0,5
-3.6838174795847767,2.0,55.0,6
-3.6838174795847767,2.0,60.0,6
-3.6838174795847767,2.0,65.0,7
-3.6838174795847767,2.0,70.0,8
-3.6838174795847767,3.0,0.0,4
-3.6838174795847767,3.0,5.0,4
-3.6838174795847767,3.0,10.0,4
-3.6838174795847767,3.0,15.0,4
-3.6838174795847767,3.0,20.0,4
-3.6838174795847767,3.0,25.0,4
-3.6838174795847767,3.0,30.0,5
-3.6838174795847767,3.0,35.0,5
-3.6838174795847767,3.0,40.0,5
-3.6838174795847767,3.0,45.0,5
-3.6838174795847767,3.0,50.0,6
-3.6838174795847767,3.0,55.0,6
-3.6838174795847767,3.0,60.0,6
-3.6838174795847767,3.0,65.0,7
-3.6838174795847767,3.0,70.0,8
-3.6838174795847767,4.0,0.0,4
-3.6838174795847767,4.0,5.0,4
-3.6838174795847767,4.0,10.0,5
-3.6838174795847767,4.0,15.0,5
-3.6838174795847767,4.0,20.0,5
-3.6838174795847767,4.0,25.0,5
-3.6838174795847767,4.0,30.0,5
-3.6838174795847767,4.0,35.0,5
-3.6838174795847767,4.0,40.0,5
-3.6838174795847767,4.0,45.0,6
-3.6838174795847767,4.0,50.0,6
-3.6838174795847767,4.0,55.0,6
-3.6838174795847767,4.0,60.0,7
-3.6838174795847767,4.0,65.0,7
-3.6838174795847767,4.0,70.0,7
-3.6838174795847767,5.0,0.0,5
-3.6838174795847767,5.0,5.0,5
-3.6838174795847767,5.0,10.0,5
-3.6838174795847767,5.0,15.0,5
-3.6838174795847767,5.0,20.0,5
-3.6838174795847767,5.0,25.0,5
-3.6838174795847767,5.0,30.0,5
-3.6838174795847767,5.0,35.0,5
-3.6838174795847767,5.0,40.0,6
-3.6838174795847767,5.0,45.0,6
-3.6838174795847767,5.0,50.0,6
-3.6838174795847767,5.0,55.0,7
-3.6838174795847767,5.0,60.0,7
-3.6838174795847767,5.0,65.0,7
-3.6838174795847767,5.0,70.0,7
-3.6838174795847767,6.0,0.0,5
-3.6838174795847767,6.0,5.0,5
-3.6838174795847767,6.0,10.0,5
-3.6838174795847767,6.0,15.0,5
-3.6838174795847767,6.0,20.0,6
-3.6838174795847767,6.0,25.0,6
-3.6838174795847767,6.0,30.0,6
-3.6838174795847767,6.0,35.0,6
-3.6838174795847767,6.0,40.0,6
-3.6838174795847767,6.0,45.0,6
-3.6838174795847767,6.0,50.0,7
-3.6838174795847767,6.0,55.0,7
-3.6838174795847767,6.0,60.0,7
-3.6838174795847767,6.0,65.0,7
-3.6838174795847767,6.0,70.0,7
-3.6838174795847767,7.0,0.0,5
-3.6838174795847767,7.0,5.0,5
-3.6838174795847767,7.0,10.0,6
-3.6838174795847767,7.0,15.0,6
-3.6838174795847767,7.0,20.0,6
-3.6838174795847767,7.0,25.0,6
-3.6838174795847767,7.0,30.0,6
-3.6838174795847767,7.0,35.0,6
-3.6838174795847767,7.0,40.0,7
-3.6838174795847767,7.0,45.0,7
-3.6838174795847767,7.0,50.0,7
-3.6838174795847767,7.0,55.0,7
-3.6838174795847767,7.0,60.0,7
-3.6838174795847767,7.0,65.0,7
-3.6838174795847767,7.0,70.0,8
-3.6838174795847767,8.0,0.0,6
-3.6838174795847767,8.0,5.0,6
-3.6838174795847767,8.0,10.0,6
-3.6838174795847767,8.0,15.0,6
-3.6838174795847767,8.0,20.0,6
-3.6838174795847767,8.0,25.0,6
-3.6838174795847767,8.0,30.0,7
-3.6838174795847767,8.0,35.0,7
-3.6838174795847767,8.0,40.0,7
-3.6838174795847767,8.0,45.0,7
-3.6838174795847767,8.0,50.0,7
-3.6838174795847767,8.0,55.0,7
-3.6838174795847767,8.0,60.0,7
-3.6838174795847767,8.0,65.0,8
-3.6838174795847767,8.0,70.0,8
-3.6838174795847767,9.0,0.0,6
-3.6838174795847767,9.0,5.0,6
-3.6838174795847767,9.0,10.0,6
-3.6838174795847767,9.0,15.0,6
-3.6838174795847767,9.0,20.0,6
-3.6838174795847767,9.0,25.0,7
-3.6838174795847767,9.0,30.0,7
-3.6838174795847767,9.0,35.0,7
-3.6838174795847767,9.0,40.0,7
-3.6838174795847767,9.0,45.0,7
-3.6838174795847767,9.0,50.0,8
-3.6838174795847767,9.0,55.0,8
-3.6838174795847767,9.0,60.0,8
-3.6838174795847767,9.0,65.0,8
-3.6838174795847767,9.0,70.0,9
-3.6838174795847767,10.0,0.0,6
-3.6838174795847767,10.0,5.0,6
-3.6838174795847767,10.0,10.0,6
-3.6838174795847767,10.0,15.0,7
-3.6838174795847767,10.0,20.0,7
-3.6838174795847767,10.0,25.0,7
-3.6838174795847767,10.0,30.0,7
-3.6838174795847767,10.0,35.0,7
-3.6838174795847767,10.0,40.0,8
-3.6838174795847767,10.0,45.0,8
-3.6838174795847767,10.0,50.0,8
-3.6838174795847767,10.0,55.0,8
-3.6838174795847767,10.0,60.0,8
-3.6838174795847767,10.0,65.0,8
-3.6838174795847767,10.0,70.0,9
-3.4838174795847774,0.0,0.0,4
-3.4838174795847774,0.0,5.0,4
-3.4838174795847774,0.0,10.0,4
-3.4838174795847774,0.0,15.0,5
-3.4838174795847774,0.0,20.0,5
-3.4838174795847774,0.0,25.0,5
-3.4838174795847774,0.0,30.0,5
-3.4838174795847774,0.0,35.0,6
-3.4838174795847774,0.0,40.0,6
-3.4838174795847774,0.0,45.0,6
-3.4838174795847774,0.0,50.0,7
-3.4838174795847774,0.0,55.0,7
-3.4838174795847774,0.0,60.0,7
-3.4838174795847774,0.0,65.0,8
-3.4838174795847774,0.0,70.0,8
-3.4838174795847774,1.0,0.0,4
-3.4838174795847774,1.0,5.0,4
-3.4838174795847774,1.0,10.0,4
-3.4838174795847774,1.0,15.0,4
-3.4838174795847774,1.0,20.0,4
-3.4838174795847774,1.0,25.0,4
-3.4838174795847774,1.0,30.0,5
-3.4838174795847774,1.0,35.0,5
-3.4838174795847774,1.0,40.0,5
-3.4838174795847774,1.0,45.0,6
-3.4838174795847774,1.0,50.0,6
-3.4838174795847774,1.0,55.0,6
-3.4838174795847774,1.0,60.0,7
-3.4838174795847774,1.0,65.0,8
-3.4838174795847774,1.0,70.0,8
-3.4838174795847774,2.0,0.0,4
-3.4838174795847774,2.0,5.0,4
-3.4838174795847774,2.0,10.0,4
-3.4838174795847774,2.0,15.0,4
-3.4838174795847774,2.0,20.0,4
-3.4838174795847774,2.0,25.0,4
-3.4838174795847774,2.0,30.0,4
-3.4838174795847774,2.0,35.0,5
-3.4838174795847774,2.0,40.0,5
-3.4838174795847774,2.0,45.0,5
-3.4838174795847774,2.0,50.0,6
-3.4838174795847774,2.0,55.0,6
-3.4838174795847774,2.0,60.0,7
-3.4838174795847774,2.0,65.0,7
-3.4838174795847774,2.0,70.0,8
-3.4838174795847774,3.0,0.0,4
-3.4838174795847774,3.0,5.0,4
-3.4838174795847774,3.0,10.0,4
-3.4838174795847774,3.0,15.0,4
-3.4838174795847774,3.0,20.0,4
-3.4838174795847774,3.0,25.0,4
-3.4838174795847774,3.0,30.0,5
-3.4838174795847774,3.0,35.0,5
-3.4838174795847774,3.0,40.0,5
-3.4838174795847774,3.0,45.0,5
-3.4838174795847774,3.0,50.0,6
-3.4838174795847774,3.0,55.0,6
-3.4838174795847774,3.0,60.0,7
-3.4838174795847774,3.0,65.0,7
-3.4838174795847774,3.0,70.0,8
-3.4838174795847774,4.0,0.0,4
-3.4838174795847774,4.0,5.0,4
-3.4838174795847774,4.0,10.0,5
-3.4838174795847774,4.0,15.0,5
-3.4838174795847774,4.0,20.0,5
-3.4838174795847774,4.0,25.0,5
-3.4838174795847774,4.0,30.0,5
-3.4838174795847774,4.0,35.0,5
-3.4838174795847774,4.0,40.0,5
-3.4838174795847774,4.0,45.0,6
-3.4838174795847774,4.0,50.0,6
-3.4838174795847774,4.0,55.0,6
-3.4838174795847774,4.0,60.0,7
-3.4838174795847774,4.0,65.0,7
-3.4838174795847774,4.0,70.0,8
-3.4838174795847774,5.0,0.0,5
-3.4838174795847774,5.0,5.0,5
-3.4838174795847774,5.0,10.0,5
-3.4838174795847774,5.0,15.0,5
-3.4838174795847774,5.0,20.0,5
-3.4838174795847774,5.0,25.0,5
-3.4838174795847774,5.0,30.0,5
-3.4838174795847774,5.0,35.0,6
-3.4838174795847774,5.0,40.0,6
-3.4838174795847774,5.0,45.0,6
-3.4838174795847774,5.0,50.0,6
-3.4838174795847774,5.0,55.0,7
-3.4838174795847774,5.0,60.0,7
-3.4838174795847774,5.0,65.0,7
-3.4838174795847774,5.0,70.0,7
-3.4838174795847774,6.0,0.0,5
-3.4838174795847774,6.0,5.0,5
-3.4838174795847774,6.0,10.0,5
-3.4838174795847774,6.0,15.0,5
-3.4838174795847774,6.0,20.0,6
-3.4838174795847774,6.0,25.0,6
-3.4838174795847774,6.0,30.0,6
-3.4838174795847774,6.0,35.0,6
-3.4838174795847774,6.0,40.0,6
-3.4838174795847774,6.0,45.0,6
-3.4838174795847774,6.0,50.0,7
-3.4838174795847774,6.0,55.0,7
-3.4838174795847774,6.0,60.0,7
-3.4838174795847774,6.0,65.0,7
-3.4838174795847774,6.0,70.0,7
-3.4838174795847774,7.0,0.0,6
-3.4838174795847774,7.0,5.0,5
-3.4838174795847774,7.0,10.0,6
-3.4838174795847774,7.0,15.0,6
-3.4838174795847774,7.0,20.0,6
-3.4838174795847774,7.0,25.0,6
-3.4838174795847774,7.0,30.0,6
-3.4838174795847774,7.0,35.0,7
-3.4838174795847774,7.0,40.0,7
-3.4838174795847774,7.0,45.0,7
-3.4838174795847774,7.0,50.0,7
-3.4838174795847774,7.0,55.0,7
-3.4838174795847774,7.0,60.0,7
-3.4838174795847774,7.0,65.0,7
-3.4838174795847774,7.0,70.0,8
-3.4838174795847774,8.0,0.0,6
-3.4838174795847774,8.0,5.0,6
-3.4838174795847774,8.0,10.0,6
-3.4838174795847774,8.0,15.0,6
-3.4838174795847774,8.0,20.0,6
-3.4838174795847774,8.0,25.0,7
-3.4838174795847774,8.0,30.0,7
-3.4838174795847774,8.0,35.0,7
-3.4838174795847774,8.0,40.0,7
-3.4838174795847774,8.0,45.0,7
-3.4838174795847774,8.0,50.0,7
-3.4838174795847774,8.0,55.0,7
-3.4838174795847774,8.0,60.0,7
-3.4838174795847774,8.0,65.0,8
-3.4838174795847774,8.0,70.0,8
-3.4838174795847774,9.0,0.0,6
-3.4838174795847774,9.0,5.0,6
-3.4838174795847774,9.0,10.0,6
-3.4838174795847774,9.0,15.0,6
-3.4838174795847774,9.0,20.0,7
-3.4838174795847774,9.0,25.0,7
-3.4838174795847774,9.0,30.0,7
-3.4838174795847774,9.0,35.0,7
-3.4838174795847774,9.0,40.0,7
-3.4838174795847774,9.0,45.0,7
-3.4838174795847774,9.0,50.0,8
-3.4838174795847774,9.0,55.0,8
-3.4838174795847774,9.0,60.0,8
-3.4838174795847774,9.0,65.0,8
-3.4838174795847774,9.0,70.0,9
-3.4838174795847774,10.0,0.0,6
